FacultyID,Name,Experience
4465,Ian Thomas,12
4466,Robert Miller,8
4467,Randy Bell,8
4468,Jacob Klein,10
4469,Phillip Munoz,4
4470,Lindsay Brock,9
4471,Crystal Williams,9
4472,Ashley Allen,12
4473,Autumn Christensen,5
4474,John Lamb,7
4475,Timothy Salinas,6
4476,Doris Ryan,6
4477,John Singh,10
4478,Andrea Obrien,6
4479,Jacqueline Whitaker MD,2
4480,Jessica French,7
4481,Allison Alvarado,9
4482,Melissa Paul,9
4483,Daniel Fuller,9
4484,Brent Carr,6
4485,Ms. Jodi Vance PhD,12
4486,Wayne Nguyen,8
4487,Anita Miller,2
4488,Ronald Jordan,4
4489,Jonathan Wang,5
4490,Luke Downs,8
4491,Brooke Franklin,5
4492,Beth Carter,5
4493,Annette Whitehead,11
4494,Eddie Osborne,7
4495,Kelly Fields,7
4496,Thomas Nunez,12
4497,Vanessa Wheeler,4
4498,Danielle Washington,5
4499,Marcus Smith,12
4500,Blake Price,8
4501,Edward Perry,5
4502,John Sherman,8
4503,Jason Allen,6
4504,Carol Melendez,8
4505,Christina Reynolds,9
4506,Christopher York,12
4507,Jeffrey Valenzuela III,3
4508,Karen Kelly,9
4509,John Wilson,3
4510,Matthew Brown,6
4511,Stephanie Patton,5
4512,Steven Hawkins,9
4513,Autumn Kim,10
4514,Tyler Jones,12
4515,Ashley Johnson MD,3
4516,Sean Wiggins,9
4517,Samantha Carter,12
4518,Jordan Rodriguez,12
4519,Lisa Martin,4
4520,Yvonne Valencia,6
4521,Nathan Lopez,4
4522,Charles Gilbert,2
4523,Ronald Jordan,11
4524,Matthew Graham,5
4525,Gabrielle Martin,10
4526,Anthony Maynard,9
4527,Nathan Terry,9
4528,Jeremy Norman,12
4529,Toni Villegas,6
4530,Calvin Nash,5
4531,Tina Mason,8
4532,Charlotte Medina,3
4533,Jessica Park,4
4534,David Morgan,4
4535,Charles Pierce,6
4536,Ryan Hayes,7
4537,Brian Trujillo,12
4538,Jeff Williams,7
4539,Nicole Walker,3
4540,Deborah Mills,9
4541,David Harrison,2
4542,Laura Frye,4
4543,Christopher Ford,7
4544,Brian Floyd,10
4545,Tina Martinez,12
4546,Jennifer Evans,12
4547,Tracy Vincent,11
4548,Travis Klein,11
4549,Tara Wood,5
4550,Vicki Carpenter,7
4551,Jordan Oneill,10
4552,David Bennett,9
4553,Nicholas Miranda,12
4554,Adriana Clark,12
4555,Wendy Carroll,5
4556,Patricia Phillips,4
4557,Paula Baxter,11
4558,Deanna Mullins,7
4559,Cheryl Palmer,4
4560,Elizabeth Singh,3
4561,Stephen Zamora,12
4562,Vincent Porter,10
4563,Francisco Rodgers,11
4564,David White,8
4565,Jesse Rodriguez,12
4566,Louis Mcbride,2
4567,Michael Williams,6
4568,Nancy Hardy,2
4569,Sally Schaefer,8
4570,Shelby Perez,12
4571,Jason Rodriguez,10
4572,Stephanie Taylor DDS,4
4573,Julie Miller,10
4574,Lori Wright,9
4575,Mary Brown,10
4576,Anthony Blankenship,3
4577,Kayla Johnston,7
4578,Shane Campbell,12
4579,Jennifer Long,8
4580,Bryan Edwards,5
4581,Christine Collins,11
4582,Trevor Oliver,5
4583,John Peterson,5
4584,Nicole Myers,12
4585,Bruce Phelps,12
4586,Jessica Phillips,10
4587,Misty Gregory,3
4588,William Greene,12
4589,Andrea Atkinson,4
4590,Sarah Russell,7
4591,David Lee,2
4592,Ashley Melendez,4
4593,Beverly Jones,5
4594,Benjamin Frederick,12
4595,Timothy Schroeder,3
4596,Elizabeth Sullivan,8
4597,Terri Mason,4
4598,Juan Brown,9
4599,Angela Rush,10
4600,Nicholas Flores,2
4601,Mr. Aaron Buck DVM,4
4602,Jonathan Perez,10
4603,Joshua Conway,4
4604,John Martinez,5
4605,Angela Thomas,10
4606,Pamela Norman,11
4607,Mary Cox,8
4608,Melissa Cunningham,9
4609,Leah Navarro,5
4610,Joseph Benjamin,12
4611,Barbara Eaton,2
4612,Erica Perkins,10
4613,Mark Martin,7
4614,David Carson,10
4615,Amy Barron,8
4616,Hannah West,9
4617,Jamie Mcdowell,7
4618,Phillip Williams,6
4619,Christopher Yang,4
4620,David Flores,8
4621,Jennifer Mcdonald,10
4622,Gerald Mcknight,4
4623,Lisa Rodriguez,12
4624,Dr. Ashley Bridges,11
4625,Keith Woods,4
4626,Daniel Rivera,3
4627,Patrick Dean,3
4628,Kathleen Richardson,2
4629,Olivia Shepherd,2
4630,Kevin Walker,6
4631,Melissa Walker,2
4632,Paige Smith,11
4633,Mary Armstrong,4
4634,Susan Dalton,2
4635,Jeremy Brennan,10
4636,Daniel Willis,4
4637,Rodney Price,8
4638,Brittney Shepherd,9
4639,Ricardo Coleman,3
4640,Michelle Adams,7
4641,Frank Jones,8
4642,Dana Santiago,11
4643,Danielle Miller,5
4644,Jose Hamilton,3
4645,Miss Leslie Cobb,10
4646,Grace Bender,11
4647,Kimberly Harris,10
4648,Jesus Roberts,2
4649,Nicole Duke,5
4650,Jenna Cunningham,6
4651,Jessica George,9
4652,Gregory Smith,4
4653,John Anderson,6
4654,Carol Riley,7
4655,Michael Bowers,4
4656,Maria Perry,5
4657,Lisa Gomez,7
4658,Patricia Johnson,2
4659,Brian Allen,10
4660,Lisa Murphy,3
4661,Nicholas Stewart,12
4662,Sean Baxter,2
4663,Jesus Martinez,2
4664,Carrie Rocha,6
4665,Jennifer Reed,12
4666,Javier Brooks,6
4667,Margaret Rogers,7
4668,Vincent Santos,3
4669,James Rodgers,11
4670,Marcus Carlson,2
4671,Shawn Boone,12
4672,Michele Shaw,10
4673,Alexander Williams,4
4674,David Jackson,9
4675,Bradley Miranda,10
4676,Derek Diaz,8
4677,Stephanie Lynch,3
4678,Shelby Smith,3
4679,Stephanie Shelton,7
4680,Erica Fuller,10
4681,Anthony Mccarty,9
4682,Gabriel Vazquez,10
4683,Carol Barber,10
4684,Kenneth Hancock,4
4685,Maria Monroe,8
4686,John Campbell,11
4687,Caleb Hampton,10
4688,Mark Cox,4
4689,John Clayton,10
4690,Helen Bolton,7
4691,Mr. Michael Rios Jr.,3
4692,Randall Meyer,9
4693,Jason Gonzales,5
4694,Melanie Davis,5
4695,Joseph Cain,3
4696,Victor Campbell,8
4697,Sarah Mccall,3
4698,Anthony Simmons,2
4699,Angela Randall,12
4700,Kathryn Romero,7
4701,Michael Ballard,11
4702,John Schwartz,8
4703,Mathew Beasley MD,10
4704,Brandon Cooper,3
4705,Mark Jensen,3
4706,Chad Myers,2
4707,Kirsten Wilkins,5
4708,Steve Cole,11
4709,Ryan Krueger,9
4710,Joel Perez,12
4711,Amber Butler,11
4712,Alex Cook,7
4713,Cynthia Scott,11
4714,Benjamin Rogers,4
4715,Jessica Thomas,11
4716,Amy White,5
4717,Frances Johnston,3
4718,Tiffany Parker,4
4719,Elizabeth Bennett,4
4720,Bailey Mclean,6
4721,Marilyn Williams,9
4722,Jonathan Rivera,2
4723,Jacqueline Hernandez,8
4724,Michelle Martinez,8
4725,Jessica Hoffman,4
4726,Tiffany Landry,5
4727,Alfred Allen,11
4728,Hayley Kline,10
4729,David Michael,2
4730,Kevin Myers,6
4731,Elizabeth Young,12
4732,Erik Liu,10
4733,Robert Henderson,5
4734,Amy Montgomery,7
4735,Victoria Snyder,7
4736,Sandra Coleman,6
4737,Rachel Abbott,5
4738,Christina Chen,7
4739,Lindsey Smith,5
4740,Michael Velez,4
4741,Tamara Marquez,2
4742,Aaron Mendez,4
4743,Mary Tucker,12
4744,Mark Kirk,12
4745,Eric White,11
4746,Sarah Rich,9
4747,Colin Morris,3
4748,Christopher Goodwin,10
4749,Ellen Sanders,9
4750,Mark Crawford,9
4751,Sherry Kelly DVM,9
4752,Tami Jordan,11
4753,Anthony Wilson,5
4754,Kimberly Nielsen,2
4755,Shannon Lawson,9
4756,Courtney Thomas,12
4757,Sarah Harris,11
4758,Christopher Clark,3
4759,Katherine Gordon,10
4760,Kimberly Carr,9
4761,Gabriel Mills,10
4762,Laura Reynolds,2
4763,Anthony Campos,5
4764,Leslie Smith,3
4765,Laura Davis,3
4766,Catherine Washington,11
4767,Carol Welch MD,3
4768,Austin Wilson,3
4769,Megan Sparks,9
4770,Kenneth Wright,5
4771,Lisa Lee,12
4772,Keith Doyle,5
4773,Mary Sanchez,6
4774,Jaime Adkins,9
4775,Michelle Rodriguez,12
4776,David Crosby,4
4777,Daniel Thornton,9
4778,Arthur Weaver,6
4779,Veronica Edwards,5
4780,Jill Morgan,8
4781,Victoria Wilson,7
4782,Erin Flores,11
4783,Sharon Moore,8
4784,Linda Moore,9
4785,Amber Hamilton,4
4786,Oscar Henderson MD,10
4787,Gregory Cross,11
4788,Carlos Hunt,11
4789,Alexander Frye MD,3
4790,Matthew Hughes,7
4791,George Fernandez,5
4792,Rick Johnson,12
4793,Michael Taylor,8
4794,Eric Larson,3
4795,Bryan Kelly,10
4796,Gregory Hale,11
4797,Rhonda Pierce,11
4798,Dr. Andrea Davis,3
4799,Bradley Grant,10
4800,Robert Martinez,8
4801,Kristin Lee,3
4802,Tommy Herman,9
4803,Tina Greene,11
4804,Jasmine Osborne,3
4805,Vickie Davis,6
4806,Barbara Arellano,11
4807,Cassandra Crosby,7
4808,Cheyenne Goodman,9
4809,Corey Mcconnell,7
4810,Marc Miller,2
4811,Johnny Chang,7
4812,Jeffrey Johnson,11
4813,Amber Hanna,6
4814,Brenda Garrett,7
4815,Elizabeth Ross,7
4816,Daniel Ramos,9
4817,Jeremy Smith,2
4818,Matthew Hoffman,7
4819,Jacob Lee,10
4820,Charles Wilson,9
4821,James Frazier,2
4822,Alexis Howell,10
4823,Timothy Cooper,3
4824,Carol Moore,9
4825,Emily Mcintosh,12
4826,Troy Miller,4
4827,Alyssa Jacobs,7
4828,Andrea Payne,11
4829,Terry Anthony,10
4830,Stephen King,12
4831,Melissa Hill,3
4832,Jonathan Kennedy,2
4833,Holly Gonzalez,3
4834,Shannon Matthews,10
4835,Tammy Singh,4
4836,Melissa Andrews,11
4837,Eric Bowman,6
4838,Jennifer Krueger,9
4839,Anthony Griffin,6
4840,John Logan,4
4841,Ms. Taylor Mcmillan,3
4842,Kara Wise,7
4843,Erica Bell,11
4844,Daniel West,11
4845,Ronald Jones,7
4846,Antonio Wagner,2
4847,Kimberly Hernandez,5
4848,Joseph Berry,11
4849,Gregory Miller,3
4850,Jeremy Jenkins,5
4851,Julia Schaefer,12
4852,Jason Walters,8
4853,Thomas Rodriguez,5
4854,Molly Strickland,7
4855,Lori Clark,4
4856,Elijah Black,12
4857,Karen Nichols,10
4858,Jennifer Snyder,11
4859,Jason Mcdonald,7
4860,Lisa Andersen,10
4861,Janice Estes,11
4862,Joseph Oliver,4
4863,John Davis,4
4864,William Robinson,4
4865,Gary Ball,12
4866,Carmen Allen,5
4867,Cassandra Wallace,11
4868,Jason Blair,5
4869,Tara Brown,10
4870,Terri Jones,6
4871,Brenda Ford,12
4872,Emily Oconnor,10
4873,Carla Diaz,4
4874,Brandon Faulkner,8
4875,Christina Allen,6
4876,Kimberly Leonard,4
4877,Connor Bryant,2
4878,Ryan Atkins,6
4879,Rhonda Williams,4
4880,Anna Williams,7
4881,Andrew Hill,2
4882,Steven Walters,9
4883,Brittany Miller,3
4884,Mark Rivera,6
4885,William Pearson,3
4886,Miss Jessica Cook DDS,6
4887,Jessica Patton,6
4888,Steven Butler,7
4889,Cindy Hubbard,5
4890,Angelica Holloway,4
4891,Cassandra Wright,7
4892,Melissa Thomas,11
4893,Alyssa Wong,4
4894,Misty Williams,7
4895,Julie Henry,12
4896,Rebecca Hanson,11
4897,Karen Guerrero,3
4898,Brandy Moore,10
4899,Terry Spence,6
4900,Richard Sampson,9
4901,Mary Mitchell,4
4902,Casey Hughes,3
4903,Amanda Clark,12
4904,Carla Neal,7
4905,Anthony Garcia,6
4906,Candace Mendoza,10
4907,Samuel English,4
4908,Linda Dean,8
4909,Karen Coleman,6
4910,Sarah Ford,8
4911,Sarah Davis,6
4912,Maria Gonzalez,2
4913,Kelsey Scott,3
4914,Levi Cantrell,5
4915,Carolyn Middleton,7
4916,Courtney Bradshaw,6
4917,Robert Griffin,10
4918,Karen Valencia,11
4919,Shannon Rodriguez,9
4920,Roy Cochran,8
4921,Mark Thomas,3
4922,Heather King,8
4923,Reginald Ford,9
4924,Travis Nelson,12
4925,Tracy Gross,4
4926,Marissa Carroll,9
4927,David Daniels,12
4928,Christopher Morrison,8
4929,Ronnie Haney,8
4930,Casey Reed,7
4931,Elizabeth Roach,12
4932,Sally Roy,9
4933,Megan Murphy,4
4934,Joshua Johnson,7
4935,Theodore Gilbert,11
4936,David Williams,4
4937,Theresa Velasquez,7
4938,Matthew Carr,9
4939,Ryan Farrell,4
4940,Matthew Johnson,12
4941,Michael Shah,2
4942,Travis Gonzales,4
4943,Karen Ortiz,9
4944,Jamie Harvey,8
4945,Victoria Carpenter,11
4946,Kevin Patrick,6
4947,Brandon Ingram,11
4948,Barbara Jones,8
4949,Jason Mason,12
4950,Adam Fischer,3
4951,Sarah Cohen,2
4952,James Baker,5
4953,David Jones,9
4954,Dawn Brown,12
4955,Valerie Castaneda,6
4956,Rachel Kelly,9
4957,David Clayton,10
4958,Barry Matthews,12
4959,Kara Velazquez,10
4960,Christine Turner,7
4961,Mr. Nicholas Rose,10
4962,Carla Trujillo,7
4963,Shannon Smith,7
4964,Anna Woodard,9
4965,Eugene Cruz,2
4966,Isaac Ferguson,7
4967,Jeffrey Miranda,10
4968,Megan Campbell,6
4969,Eric Martinez,6
4970,John Morris,12
4971,Adam Bautista,3
4972,Lisa Martin,2
4973,Jack Green,11
4974,Jeremy Jenkins,4
4975,Adrian Lindsey,9
4976,Kristin Scott,11
4977,Robert Davis,9
4978,Jennifer Cooper,11
4979,Anna Brown,6
4980,Robert Espinoza,7
4981,Marissa Wood,9
4982,Adrian Larson,3
4983,Brian Solis,3
4984,Crystal Taylor,7
4985,Kristen Chavez,11
4986,Sarah Schroeder,10
4987,Elizabeth Kelley,10
4988,Shelly Navarro,2
4989,Stephanie Stevens,9
4990,Tyler Gonzalez,10
4991,Joshua Spence,12
4992,Regina Ayala,11
4993,Chase Lewis,3
4994,Craig Hill,9
4995,Nicholas Padilla,5
4996,Erin Colon,3
4997,Tammy Mercer,10
4998,Randy Lopez,3
4999,Carla Morris,8
5000,Mrs. Deborah Byrd DDS,4
5001,Laura Shaffer,10
5002,Timothy Hancock,9
5003,Carlos Mitchell,8
5004,Ashley Stewart,5
5005,Jessica White,8
5006,Victoria Moore,11
5007,Justin Paul,5
5008,Eugene Price,3
5009,Timothy Foster,8
5010,James Vaughn,4
5011,Wendy Webster,6
5012,Chelsea Anderson,10
5013,April Mitchell,9
5014,Sylvia Swanson,11
5015,Leslie Murphy,4
5016,Carmen Mitchell,2
5017,Kyle Taylor,12
5018,Mr. Charles Miller,8
5019,Mary Hawkins,9
5020,Erica Howell,2
5021,Philip Smith,4
5022,Stephanie Freeman,5
5023,Kevin Rodriguez,6
5024,Tracey Serrano,12
5025,Mr. Edward Castillo DDS,9
5026,Brooke Campbell,4
5027,Amanda Sosa,6
5028,Shari Taylor,7
5029,Kristin Hensley,7
5030,Brittany Williams,8
5031,Catherine Galvan,6
5032,Zachary Richardson,11
5033,John Ortiz,12
5034,Nicole Madden,10
5035,Edgar Stewart,8
5036,Catherine Espinoza,7
5037,Megan Carter,5
5038,Barry Wood,7
5039,Jack Garcia,3
5040,Heidi Perez,11
5041,Matthew Richard,2
5042,James Ray,6
5043,Sean Case,8
5044,Brandon Marquez,10
5045,April Harvey,11
5046,Justin Ross,8
5047,Maria Taylor,10
5048,Nichole Wilson,10
5049,Jeremy Price,9
5050,Charles Brown DDS,9
5051,Michael Brown,3
5052,Tyler Hill,12
5053,Jessica Brown,6
5054,Debra Herrera,11
5055,Gabriella Potter,12
5056,Christopher Adams,2
5057,Adrian Turner,10
5058,Kelli Hernandez,2
5059,Sarah Combs,6
5060,Denise Williams,6
5061,Matthew Smith,8
5062,Alexa Banks,7
5063,Jason Barnes,10
5064,Brian Williams,12
5065,David Flowers,7
5066,David Chan,8
5067,Hannah Underwood,5
5068,Joseph Parsons,12
5069,Jamie Morgan,8
5070,Michelle Stout,12
5071,Kristin White,6
5072,Cynthia Henry,7
5073,Donald Weiss,4
5074,Steven Mitchell,9
5075,Ronald Mann,9
5076,John Mueller,2
5077,Joseph Henry,10
5078,Whitney Miranda,12
5079,Mark Lutz,12
5080,Rachel Pope,2
5081,Kyle Ware,10
5082,Lauren Bryant,5
5083,Rebecca Smith,7
5084,Matthew Huffman,5
5085,Lee Schmidt,3
5086,Deborah Adams,11
5087,Cynthia Lopez,4
5088,Andrew Leonard MD,11
5089,Rachel Gentry MD,3
5090,Lori Davis,10
5091,Lynn Stephens,3
5092,Deborah Miller,11
5093,Katie Boyer,2
5094,Edward Davis,4
5095,Dr. Mark Wallace V,8
5096,Brian Washington,4
5097,Carla Edwards,9
5098,Benjamin Rodriguez,5
5099,Abigail Lewis,4
5100,Mary Smith,12
5101,Angela Wagner,2
5102,Scott Cowan,7
5103,Stacy Burke,6
5104,Chad Everett,9
5105,Kathy Ayala,10
5106,Jon Johnson,3
5107,James Mccall,10
5108,Sarah Hernandez,7
5109,Jessica Ramirez,2
5110,George Mullen,5
5111,Travis Webb,6
5112,Robert Wilson,7
5113,Robert Lucero,3
5114,Melissa Sanders,8
5115,Monica Morgan,12
5116,Susan Patel,6
5117,Lisa Thomas,11
5118,Cynthia Jackson,8
5119,Gary Scott MD,9
5120,Theresa Rivera,8
5121,Paige Baker,8
5122,Eddie Wright,7
5123,Austin Collins,9
5124,April Mathews,9
5125,Lisa Jennings,3
5126,Angela Johnson,11
5127,Renee Jones,9
5128,Carolyn Estrada,10
5129,Dennis Valdez,10
5130,Angela Garcia,2
5131,Sandra Kirby,9
5132,Derrick Hughes,3
5133,Richard Chen,2
5134,Melissa Miller,6
5135,Joe Wade,12
5136,Amanda Wilkinson,9
5137,Gilbert Greene MD,6
5138,Edward Odonnell,11
5139,Samantha Bell,2
5140,Toni Compton,3
5141,Mr. John Pierce,5
5142,Lydia Palmer,2
5143,Marc Humphrey,10
5144,Rhonda Russell,7
5145,Jessica Rosales,4
5146,Karen Gordon,11
5147,Frank Roberts,10
5148,Jennifer Stone,9
5149,Amber Reynolds,8
5150,Adam Schmidt,11
5151,Briana Ochoa,4
5152,Sarah Kim,10
5153,Ashley Beck,4
5154,Daniel Bauer,9
5155,Robert Ball,9
5156,Aaron Berry,8
5157,Richard Hurley Jr.,7
5158,Jeffrey Mora,4
5159,Randy West,7
5160,Alex Henry,7
5161,Emily Lynch,4
5162,Steve Wright,4
5163,Martin Miller,3
5164,Brittany Phillips,3
5165,Larry Anderson,9
5166,Steven Harris,6
5167,Steven Shelton,8
5168,James Prince,8
5169,Stephanie Mendoza,6
5170,Martin Pacheco,8
5171,Jason Rice,12
5172,Heather Black,5
5173,Grace Wood,2
5174,Mary Bray,2
5175,Matthew Little,4
5176,Tamara Bailey,7
5177,Diana Gomez,2
5178,Mary Morris,11
5179,Sean Blankenship,9
5180,Michael Garza,4
5181,Adam Carter,11
5182,Allison Sanders,5
5183,Mr. Steven Rogers,2
5184,Misty Sparks,2
5185,Jill Maldonado,3
5186,Ryan Williams,4
5187,Brent Shepherd,12
5188,Heidi Stevens,9
5189,John Dunlap,8
5190,Nancy Smith,6
5191,Cheryl Newton,2
5192,Susan Graham,8
5193,Anthony Gardner,12
5194,Michael Wilkinson,11
5195,Michael Cruz,12
5196,Melissa Le,10
5197,Jessica White,10
5198,Cody Hanson,2
5199,Amy Weaver,12
5200,Robert Thomas,4
5201,Michelle Reed,8
5202,Jennifer Clay,10
5203,Robert Williamson,5
5204,Joel Stevenson,2
5205,Carrie Barnes,10
5206,Julie Ramsey,10
5207,Alexander Miller,6
5208,Christopher Crosby,10
5209,Kayla Moon,9
5210,Daniel Vaughn,10
5211,Jose Strickland,11
5212,Andrea Aguilar,11
5213,Jasmine Matthews,9
5214,Raymond Ramirez,8
5215,Scott Wade,11
5216,David Fernandez DDS,8
5217,Tara Davidson,7
5218,Amy Smith,4
5219,Amber Mclaughlin,10
5220,Andrea Snyder,6
5221,Tony Ortiz,8
5222,Steven Perez,8
5223,Tiffany White,5
5224,Mrs. Kelly Rose,3
5225,Hannah Mclean,10
5226,Robert Rodriguez,11
5227,Jonathan Hardin,3
5228,Barbara Bass,5
5229,Mr. Thomas Parker,11
5230,Christine Beasley,7
5231,Teresa Morales,6
5232,Ashley Huber,5
5233,Claudia Atkins,3
5234,Mark Kim,7
5235,Dennis Williams,10
5236,Andrea Davis,11
5237,James Chen,11
5238,Willie Coleman,9
5239,Brandon Williams,2
5240,Chris Bonilla,10
5241,Tami Chaney,2
5242,Paula Livingston,8
5243,Justin Johnson,7
5244,Phillip Davis,8
5245,Michael Jacobs,3
5246,Sheila Walker,11
5247,Troy Jackson,11
5248,Vanessa Mann,5
5249,Mason Griffith,9
5250,Angie Browning,9
5251,Tiffany Turner,4
5252,Heather Anderson,2
5253,Jonathan Garcia,11
5254,Thomas Harding,7
5255,Felicia Burton,3
5256,Shannon Sullivan,4
5257,Kathleen Guzman,6
5258,Jesus Wilson,12
5259,David Lozano,10
5260,Raven Pierce,8
5261,Lisa Reed,5
5262,Sarah Wallace,4
5263,Carolyn Walker,9
5264,Stephanie Thomas,5
5265,Nicole Adkins,7
5266,Dr. Angela Johnson PhD,11
5267,Kimberly Smith,3
5268,Victoria Griffith,3
5269,Angela Munoz,4
5270,Norma Coffey,6
5271,Harold Jones,7
5272,Jacob Anderson,3
5273,Brittany Bridges,4
5274,Margaret Francis,10
5275,Stephanie Mills,8
5276,Ryan King,3
5277,Kirsten Martinez,2
5278,Tina Goodwin,6
5279,Tami Jackson,7
5280,Cameron Patton,7
5281,Christie Mueller,5
5282,Beverly Chen,2
5283,Emily Mitchell,7
5284,Robert Bullock,8
5285,Kevin Cummings,10
5286,Christopher Diaz,12
5287,Richard Flores,11
5288,Annette Kane,9
5289,Heather Holt,7
5290,Rhonda Glenn,3
5291,Anthony Vasquez,12
5292,Tracy Mcpherson,2
5293,Julia Williams DDS,12
5294,Leslie Beck MD,4
5295,Holly Leonard,9
5296,Eric Peterson,8
5297,Bryan Holt,6
5298,Melanie Benson,3
5299,Christopher Cox,7
5300,Patrick Yang,6
5301,Zachary Herring,4
5302,Tyler Cooper,7
5303,Kent Osborne,8
5304,Kimberly Townsend,7
5305,Ricardo Yoder,12
5306,Shannon Murray,5
5307,Carl Garrison,11
5308,Rodney Black,9
5309,Diana Stephenson,3
5310,Timothy Santos,11
5311,Jared Lambert,10
5312,James Santana,9
5313,Justin Mendez,2
5314,Nancy Allen,2
5315,Mrs. Shelby Woods,4
5316,Barbara Jones,2
5317,Brian Morales,4
5318,Patricia Hernandez,12
5319,David Walker,3
5320,Brandon Fritz,5
5321,Chris Anderson,2
5322,Brooke Ferguson,5
5323,Michelle Singh,3
5324,Justin Martinez,12
5325,Taylor Castillo,2
5326,Trevor Barnett,5
5327,Derek Lopez,12
5328,Anna Walker,2
5329,William Coleman,2
5330,Wesley Shepherd,5
5331,Denise Richardson,10
5332,Vincent Yang,4
5333,Virginia Erickson,10
5334,Daniel Morgan,9
5335,Danielle Robbins,8
5336,Julie Massey,6
5337,Kimberly Snyder,7
5338,Frederick Lucas,4
5339,Amy Campbell,5
5340,David Gomez,11
5341,Erin Beck,12
5342,Lisa Ward MD,7
5343,Douglas King,7
5344,Susan Quinn,10
5345,Patricia Phillips,11
5346,Randall Lopez,12
5347,Patrick Howard,10
5348,Joshua Rodriguez,2
5349,Marie Hammond,3
5350,Norman Dennis,9
5351,Morgan Fernandez,10
5352,Molly Wells,9
5353,Bradley Perez,3
5354,Cynthia Garcia,9
5355,Kristen Patterson,12
5356,Jacqueline Miller,5
5357,Robert Moore,11
5358,Anthony Cunningham,2
5359,Evan Duncan,5
5360,Justin Martin,7
5361,Robert Davis,5
5362,Debra Johnson,6
5363,Michael Koch,8
5364,Daniel Gibson,4
5365,Robert Young,10
5366,Christine Carter,11
5367,Jeffrey Guzman,4
5368,Emily Le,9
5369,Michael Roberts,8
5370,Derek Williams,2
5371,Troy Williams,5
5372,Mary Taylor,4
5373,Jeffrey Greene,10
5374,Barbara Jackson,4
5375,Lisa Hall,3
5376,Leslie Pena,4
5377,Thomas Horne,8
5378,George Adams MD,5
5379,Timothy Kelly,6
5380,Marcus Tucker,9
5381,Carrie York,11
5382,Matthew Smith,9
5383,Susan Harris,10
5384,Ronnie Martin,2
5385,Amanda Yoder,9
5386,John Wright,10
5387,Theresa Carney,3
5388,Lisa Morgan,2
5389,William Garza,7
5390,Jessica Rich,6
5391,Jesse Roberts,10
5392,James Johnson Jr.,11
5393,Kelly Myers,2
5394,Dawn Morse,3
5395,Sara Bennett,7
5396,Keith Wise,12
5397,Stacey Davies,12
5398,Kenneth Reynolds Jr.,8
5399,Alexis Smith,12
5400,Andrew Stevens,5
5401,Megan Garcia,10
5402,Steven Martinez,3
5403,Jeffrey Aguilar,3
5404,Lawrence Howard,7
5405,Jennifer Terrell,5
5406,Andrew Shea,6
5407,Cory Lee,7
5408,Wanda Elliott,11
5409,Annette Perez,7
5410,Samantha Sparks,10
5411,Karen Haas,12
5412,John Boyd Jr.,9
5413,Joshua Huff,4
5414,Jim Bird,6
5415,Timothy Anderson,9
5416,Kaylee Mcintosh,10
5417,Christine Hayes,4
5418,Cynthia Clark,6
5419,John Underwood,2
5420,Kirsten Conway,4
5421,Eric Dudley,4
5422,Mrs. Tiffany Serrano,12
5423,Heather Bishop,6
5424,Bryan Barton,10
5425,Christopher Webster,6
5426,Samantha Collins,10
5427,David Valdez,4
5428,Joshua Mahoney,4
5429,Bailey Kennedy,5
5430,Tammy Castaneda,11
5431,Brian Caldwell,4
5432,Adam Miles,4
5433,Justin Anderson,2
5434,Robert Mitchell,10
5435,Robert Morrow,9
5436,Edward Olson,2
5437,Kayla Harrington,10
5438,John Frazier,6
5439,Brent Collins,4
5440,Kayla Perez,2
5441,Veronica Burnett,10
5442,Jessica Martinez,2
5443,David Miller,7
5444,Mary Roberts,5
5445,Isaac Robles,8
5446,Nicholas Buckley,3
5447,Dawn Booth,10
5448,Charles Duncan,3
5449,Charlene Jackson,7
5450,Brandon Townsend,3
5451,Antonio Adams,4
5452,Donald Owens,6
5453,Catherine Sanchez,6
5454,Austin Martin,12
5455,Brendan White,8
5456,Jason Weaver,5
5457,Shannon Watts,11
5458,Brian Smith,10
5459,Katherine Clark,11
5460,Daniel Stanley,11
5461,Katherine Holden,7
5462,Samantha Lester,4
5463,Juan Le,8
5464,Jennifer Daniels,11
5465,Kenneth Marks,5
5466,Elizabeth Schroeder,2
5467,Isaac Miller,4
5468,Donald Ball,4
5469,Peter Smith,8
5470,Cheyenne Li,7
5471,Alexis Morse,9
5472,Allen Rodgers,3
5473,Renee Johnson,12
5474,Chad Lopez,11
5475,Jeffrey Cooper,7
5476,Pamela Vasquez,5
5477,Michelle Gregory,8
5478,Neil Rodriguez,8
5479,Megan Ross,9
5480,Willie Reese,5
5481,Michelle Gordon,5
5482,Trevor Montgomery,10
5483,Mathew Pratt,7
5484,Scott Taylor,2
5485,Paula Bennett,4
5486,Ashley King,4
5487,James White,6
5488,Sarah Dalton,5
5489,Karen Bryan,5
5490,Barbara Blake,3
5491,Susan Ryan,3
5492,Steven Parker DDS,4
5493,Jeffrey Robinson,4
5494,Shawn Petersen,2
5495,Crystal Adams,7
5496,Emily Moore,6
5497,Dominic Jones,7
5498,Steven Warren,11
5499,Holly Carpenter,8
5500,Regina Howard,9
5501,Anthony Mullins,4
5502,Lori Jimenez,4
5503,Andrew Garza,2
5504,Susan Davila,12
5505,Emily Taylor,11
5506,Jay Santiago,11
